x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,x305,x306,x307,x308,x309,x310,x311,x312,x313,x314,x315,x316,x317,x318,x319,x320,x321,x322,x323,x324,x325,x326,x327,x328,x329,x330,x331,x332,x333,x334,x335,x336,x337,x338,x339,x340,x341,x342,x343,x344,x345,x346,x347,x348,x349,x350,x351,x352,x353,x354,x355,x356,x357,x358,x359,x360,x361,x362,x363,x364,x365,x366,x367,x368,x369,x370,x371,x372,x373,x374,x375,x376,x377,x378,x379,x380,x381,x382,x383,x384,x385,x386,x387,x388,x389,x390,x391,x392,x393,x394,x395,x396,x397,x398,x399,x400,x401,x402,x403,x404,x405,x406,x407,x408,x409,x410,x411,x412,x413,x414,x415,x416,x417,x418,x419,x420,x421,x422,x423,x424,x425,x426,x427,x428,x429,x430,x431,x432,x433,x434,x435,x436,x437,x438,x439,x440,x441,x442,x443,y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,7,0,0,3,0,0,1,0,0,0,0,0,2560,0,1,0,0,0,1,0,1,6,0,1,1,0,0,0,1,0,1,0,1,0,0,3542,0,1,0,1,0,2185,0,0,1,0,0,1,0,0,0,1,0,1,0,80896,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,65,0,0,8,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,295240,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,224500,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,33751,0,0,1,0,3,0,1,0,0,4,0,1,3,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,65,0,0,1,1,0,1,46143,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,333348,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,1,917,0,0,0,6,0,0,1,1,0,333348,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,33751,0,333348,0,0,0,1,0,0,0,33751,0,0,0,917,0,0,1,0,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,1,189744,1,0,4357,1,0,0,0,1,802,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4,0,0,0,0,0,1,0,1,6,0,0,13,0,0,1,0,0,0,0,0,5695,0,1,0,0,0,1,0,1,9,1,5,1,0,0,0,1,0,1,0,1,0,0,7843,0,1,0,1,1,4723,0,0,1,0,0,1,0,1,0,1,0,1,2,42516,0,0,1,0,0,0,1,0,1,0,0,4,0,0,4,0,2,0,0,0,16,0,0,0,0,0,2,2,0,0,1,2,1,1,0,0,0,1,231,1,0,23,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,856270,0,1,0,0,0,1,9,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,1,52000,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,1,0,0,0,0,1,84506,1,0,1,0,3,0,1,0,0,17,0,3,11,4,0,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,231,0,0,1,2,0,1,42516,1,0,0,0,0,0,0,0,1,0,0,5,10631,1,0,0,1,876054,0,4,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,1,34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,0,0,1,0,1,1917,0,1,1,11,1,0,1,1,0,886685,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,20931,0,886685,0,0,0,1,0,1,0,95137,0,0,0,2889,0,0,1,10631,7,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,3,1,0,1,877201,1,0,9484,1,0,0,0,4,771,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,3,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,0,9,1,0,0,0,1,0,1,0,1,0,0,928,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,4,89606,0,0,0,0,1,0,1,1,0,0,0,16,0,0,16,0,1,0,0,0,8,0,0,0,0,0,1,0,4,0,1,5,0,0,0,0,0,1,441,0,0,16,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5,1,0,2,0,0,1,0,0,1,1,0,16,0,0,1,0,0,0,0,104100,1,0,0,1,7,1,0,0,0,1,0,0,0,0,5,0,4,1,0,5,0,0,1,0,1,0,0,0,4,0,1,26013,0,0,1,0,5,0,1,0,0,30,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,441,0,0,1,9,0,1,89606,1,0,0,0,0,0,5,1,0,0,0,1,0,1,0,1,0,40507,0,8,0,1,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,7,2,5,0,0,0,5,0,0,1,0,0,0,4,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,1,0,0,1,0,1,487,0,5,0,18,0,0,1,2,0,40507,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,26013,5,40507,1,0,0,1,0,0,0,26013,0,0,0,487,0,0,1,0,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,26013,1,0,14494,1,0,0,0,14,733,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,150720,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,714,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,7,4,0,0,0,0,0,6,0,1,1,0,1,4,0,0,1,0,0,2,2,0,1065,0,1,0,0,0,1,0,1,5,0,4,1,0,0,0,1,0,1,0,1,0,1,2524,0,1,0,1,0,1065,2,0,1,0,0,1,0,16,0,1,0,1,3,32477,0,0,38,0,6,0,1,0,1,0,0,5,0,1,5,0,2,0,0,0,11,1,5,3,0,0,1,1,2,0,1,4,0,4,0,0,0,1,76,9,0,9,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,157012,0,1,0,15,0,1,5,0,0,1,0,0,2,3,0,5,31,0,1,8,0,0,11,42000,0,1,0,1,0,1,0,2,0,1,0,7,0,0,53,0,2,1,0,53,0,0,1,0,1,30,0,0,3,0,1,64090,7,3,1,0,2,0,1,0,0,9,0,1,7,1,0,0,0,1,0,1,0,2,0,0,1,2,0,0,1,0,76,0,0,1,1,0,1,32477,1,0,0,0,0,0,8,0,1,6,0,2,0,1,0,0,1,66970,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,5,15,1,0,1,0,0,5,0,0,0,0,6,0,1,17,3,0,1,0,0,2,0,1,7,0,1,0,0,0,25,0,1,0,0,0,1,5,0,0,0,0,0,3,0,0,1,1,0,0,1,0,1,1383,0,53,0,8,14,0,1,3,0,226125,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,1,2,0,0,64090,8,226125,6,1,1,1,0,0,1,64090,0,0,0,1383,7,0,1,159155,4,0,0,1,0,1,1,0,38,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,1,221102,1,0,5023,0,1,2,0,5,750,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,14,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8,0,0,0,1,0,0,1,0,1,0,1,0,0,5478,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,34375,0,0,2,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,771,1,0,40,0,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,21,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0,1,147600,1,0,0,1,0,1,0,0,0,1,0,0,0,2,2,0,2,1,0,2,0,0,1,0,1,2,0,0,0,0,1,221421,1,0,1,0,3,0,1,0,0,20,0,1,23,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,771,0,0,1,2,0,1,11517,1,0,0,0,0,0,0,1,0,0,0,3,15454,1,0,1,0,334654,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,1,0,1,49,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,1,3523,0,2,0,9,1,0,1,2,0,350108,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,236875,0,350108,0,0,0,1,0,1,0,236875,0,0,0,3523,0,0,1,15454,4,0,0,1,0,1,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,3,0,0,1,236875,1,0,46091,1,0,0,0,2,697,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,3,0,0,0,0,0,1,0,1,7,0,0,8,0,0,1,0,0,0,0,0,2185,0,1,0,0,0,1,0,1,7,0,1,0,1,0,0,1,0,1,1,1,0,0,2580,0,1,0,1,0,2185,0,0,1,0,0,0,1,2,0,1,0,1,1,49465,1,0,1,0,0,0,1,0,1,0,0,4,1,1,3,0,0,0,0,0,9,0,1,0,0,0,3,1,0,0,1,1,2,0,0,0,0,1,60,0,0,15,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,334808,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,4,0,0,1,0,0,0,1,50600,0,1,0,1,2,1,0,1,0,1,0,1,1,0,2,0,3,1,0,2,0,0,1,0,1,2,0,0,1,0,1,14840,0,0,1,0,3,0,1,0,0,12,0,3,2,5,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,60,0,0,1,2,0,1,49465,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,350783,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,21,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,2,0,1,1,0,0,1,0,1,335,0,2,1,6,0,0,1,1,0,350783,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,14840,0,350783,0,0,0,1,0,0,0,14840,0,0,0,335,1,0,1,0,5,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,349648,1,0,1135,1,0,0,0,3,730,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,2,4,0,0,1,0,0,0,0,0,4623,0,1,0,0,0,1,0,1,6,0,1,0,1,0,0,1,0,1,0,1,0,0,7340,0,1,0,1,0,4623,0,0,1,0,0,1,0,0,0,1,0,1,0,54229,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,108,0,0,10,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,775340,0,1,0,0,0,1,5,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,65000,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,124192,0,0,1,0,3,0,1,0,0,7,0,2,5,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,108,0,0,1,0,0,1,54229,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,910303,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,1,1,0,0,1,0,1,2609,0,0,0,5,0,0,1,4,0,910303,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,124192,0,910303,0,0,0,1,0,0,0,124192,1,0,0,2609,0,0,1,0,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,104,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,1,899532,1,0,10771,1,0,0,0,2,775,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,0,0,0,0,0,0,1,8,0,1,3,0,0,1,0,0,0,0,0,3111,0,1,0,0,0,1,0,1,10,0,4,1,0,0,0,1,0,1,0,1,0,0,5000,0,1,0,1,0,3011,0,0,1,0,0,1,0,0,0,1,0,1,2,65595,0,0,0,0,0,0,1,0,1,0,0,3,0,0,3,0,0,0,0,1,14,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,1,609,0,0,24,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,519614,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,113500,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,55578,0,0,1,0,3,0,1,0,0,13,0,2,8,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,609,0,0,1,0,0,1,11520,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,600182,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,2,1,0,0,1,0,1,379,0,0,0,8,0,0,1,4,0,600182,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,19256,0,600182,0,0,0,1,0,0,0,55578,0,0,0,1280,0,0,1,0,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,549267,1,0,24990,1,0,0,0,3,680,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,653,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,4,0,1,2,0,0,3,0,0,1,0,0,0,0,0,1434,0,1,0,0,0,1,0,1,5,0,3,1,0,0,0,1,0,1,0,1,0,0,1930,0,1,0,1,0,1434,0,0,1,0,0,1,0,4,0,1,0,1,1,21233,0,0,4,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,2,4,1,0,0,0,1,25,1,0,9,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,235966,0,1,0,0,0,1,5,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,4,22000,0,1,0,1,0,1,0,0,0,1,0,0,4,0,4,0,2,1,0,4,0,0,1,0,1,4,0,0,0,0,1,17612,1,0,1,0,2,0,1,0,0,5,0,2,7,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,25,0,0,1,2,0,1,21233,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,253969,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,1,14,2,0,1,0,0,0,0,0,2,1,0,2,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,471,0,4,2,5,1,0,1,1,0,254345,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,17612,0,254345,0,0,0,1,0,1,0,17612,0,0,0,471,0,0,1,376,4,0,0,1,0,1,0,0,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2,1,0,1,253578,1,0,767,1,0,0,0,2,720,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,1,7,0,0,1,0,0,0,0,0,1221,0,1,0,0,1,0,0,1,6,0,1,0,1,0,1,0,1,0,0,1,0,0,1549,1,0,1,0,0,1221,0,0,1,0,0,1,0,0,0,1,0,1,0,9241,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,298,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,242726,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,24500,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,10,0,1,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,298,0,0,1,0,0,1,7641,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,257985,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,257985,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,257985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,242726,1,0,14859,1,0,0,0,1,757,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,0,0,0,1,4,0,0,9,0,0,1,0,0,0,0,0,1146,0,1,0,0,0,1,0,1,11,0,1,1,0,0,0,1,0,1,0,1,0,0,3121,0,1,0,1,0,1146,0,0,1,0,0,1,0,0,0,1,0,1,1,20369,0,0,0,0,0,0,1,0,1,0,0,4,0,0,4,0,1,0,0,0,11,0,0,0,0,6529,5,1,0,0,1,1,0,0,0,0,0,1,329,0,0,15,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,100230,0,1,0,0,0,1,4,0,0,1,0,0,0,1,0,4,0,0,1,0,0,0,0,41500,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,34585,0,0,1,0,3,0,1,0,0,13,0,1,8,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,329,0,0,1,0,0,1,18409,1,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,1,155946,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,190,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,0,1,1,0,0,1,0,1,1440,0,0,0,12,0,0,1,2,0,155946,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,28056,0,155946,0,0,0,1,0,0,0,34585,0,0,0,1630,0,0,1,0,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4,0,0,1,134815,0,1,20091,1,0,0,0,4,731,1,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,21,0,0,1,0,0,0,0,0,871,0,1,0,0,0,1,0,1,7,0,1,1,0,0,0,1,0,1,0,1,0,0,1161,0,1,0,1,0,871,0,0,1,0,0,1,0,0,0,1,0,1,1,10417,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0,15,0,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,1,106,0,0,26,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,119273,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,17000,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,320,0,0,1,0,3,0,1,0,0,23,0,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,106,0,0,1,0,0,1,10417,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,126176,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,1,184,0,0,0,6,0,0,1,0,0,126176,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,320,0,126176,0,0,0,1,0,0,0,320,0,0,0,184,0,0,1,0,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,119593,1,0,6583,1,0,0,0,1,805,0,1
